date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-04,271.2,272.16,270.5447,271.61,80636408,80636408,1.14,0.421,271.6478,"Jan 4, 18",0.14550208763864872
2018-01-05,272.51,273.56,271.95,273.42,83523995,83523995,1.81,0.666,272.8458,"Jan 5, 18",0.15313567542490827
2018-01-08,273.31,274.1,272.98,273.92,57319192,57319192,0.5,0.183,273.7382,"Jan 8, 18",0.15524440133271478
2018-01-09,274.4,275.25,274.081,274.54,57253957,57253957,0.62,0.226,274.6627,"Jan 9, 18",0.15785922145839484
2018-01-10,273.68,274.42,272.92,274.12,69574318,69574318,-0.42,-0.153,273.8297,"Jan 10, 18",0.15608789169583734
2018-01-11,274.75,276.12,274.56,276.12,62361455,62361455,2,0.73,275.4642,"Jan 11, 18",0.16452279532706335
2018-01-12,276.42,278.11,276.0819,277.92,90816076,90816076,1.8,0.652,277.4444,"Jan 12, 18",0.1721142085951668
2018-01-16,279.35,280.09,276.18,276.97,106555142,106555142,-0.95,-0.342,278.0072,"Jan 16, 18",0.1681076293703345
2018-01-17,278.03,280.05,276.97,279.61,113258799,113258799,2.64,0.953,278.8536,"Jan 17, 18",0.17924170216355276
2018-01-18,279.48,279.96,278.58,279.14,100728006,100728006,-0.47,-0.168,279.2622,"Jan 18, 18",0.17725949981021455
2018-01-19,279.8,280.41,279.14,280.41,140920098,140920098,1.27,0.455,279.821,"Jan 19, 18",0.18261566361604323
2018-01-22,280.17,282.69,280.11,282.69,91322408,91322408,2.28,0.813,281.7958,"Jan 22, 18",0.19223145375564077
2018-01-23,282.74,283.62,282.37,283.29,97084700,97084700,0.6,0.212,283.104,"Jan 23, 18",0.19476192484500868
2018-01-24,284.02,284.7,281.84,283.18,134816117,134816117,-0.11,-0.039,283.2865,"Jan 24, 18",0.19429800514529116
2018-01-25,284.16,284.27,282.405,283.3,84587313,84587313,0.12,0.042,283.2815,"Jan 25, 18",0.19480409936316476
2018-01-26,284.25,286.6285,283.96,286.58,107743119,107743119,3.28,1.158,285.4586,Jan 26,0.2086373413183753
2018-01-29,285.93,286.43,284.5,284.68,90118337,90118337,-1.9,-0.663,285.3235,Jan 29,0.20062418286871067
2018-01-30,282.6,284.736,281.22,281.76,131796419,131796419,-2.92,-1.026,282.1191,Jan 30,0.18830922356712063
2018-01-31,282.73,283.3,280.68,281.9,118948131,118948131,0.14,0.05,281.882,Jan 31,0.1888996668213064
2018-02-01,281.07,283.06,280.68,281.58,90102470,90102470,-0.32,-0.114,281.7137,Feb 1,0.18755008224031028
2018-02-02,280.08,280.23,275.41,275.45,173174790,173174790,-6.13,-2.177,277.295,Feb 2,0.16169710261060255
2018-02-05,273.45,275.85,263.31,263.93,294681816,294681816,-11.52,-4.182,269.9302,Feb 5,0.11311205769474081
2018-02-06,259.94,269.7,258.7,269.13,355026782,355026782,5.2,1.97,264.743,Feb 6,0.1350428071359284
2018-02-07,268.5,272.36,267.58,267.67,167376100,167376100,-1.46,-0.542,269.6654,Feb 7,0.12888532748513348
2018-02-08,268.01,268.17,257.59,257.63,246449505,246449505,-10.04,-3.751,262.6247,Feb 8,0.08654211125637881
2018-02-09,260.8,263.61,252.92,261.5,283565315,283565315,3.87,1.502,258.1837,Feb 9,0.10286364978280117
2018-02-12,263.83,267.01,261.6644,265.34,143735976,143735976,3.84,1.468,264.7077,Feb 12,0.119058664754755
2018-02-13,263.97,266.62,263.31,266,81223640,81223640,0.66,0.249,265.0663,Feb 13,0.1218421829530597
2018-02-14,264.31,270,264.3,269.59,120735685,120735685,3.59,1.35,267.7644,Feb 14,0.13698283497111027
2018-02-15,271.57,273.04,268.77,273.03,111200286,111200286,3.44,1.276,271.2746,Feb 15,0.151490869216819
2018-02-16,272.32,275.32,272.27,273.11,160420135,160420135,0.08,0.029,273.5575,Feb 16,0.15182826536206823
2018-02-20,272.03,273.67,270.5,271.4,86369662,86369662,-1.71,-0.626,272.0341,Feb 20,0.14461642275736983
2018-02-21,271.9,274.72,269.94,270.05,98883740,98883740,-1.35,-0.497,272.3522,Feb 21,0.13892286280629243
2018-02-22,271.1,273.05,269.64,270.4,110511290,110511290,0.35,0.13,271.0131,Feb 22,0.14039897094175682
2018-02-23,271.79,274.71,271.25,274.71,92766428,92766428,4.31,1.594,273.167,Feb 23,0.1585761882670489
2018-02-26,275.93,278.01,275.26,277.9,86491406,86491406,3.19,1.161,276.889,Feb 26,0.1720298595588544
