date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-10-18,119.4,120.02,117.99,118.15,5505097,5505097,-2.07,-1.722,118.5495,"Oct 18, 17",0.0572706935123043
2017-10-19,118.06,118.74,117.95,118.2,4576638,4576638,0.05,0.042,118.3204,"Oct 19, 17",0.05771812080536915
2017-10-20,118.61,118.78,118.07,118.64,4924257,4924257,0.44,0.372,118.4992,"Oct 20, 17",0.06165548098434005
2017-10-23,118.72,119.3,118.45,118.93,3872393,3872393,0.29,0.244,119.0044,"Oct 23, 17",0.0642505592841164
2017-10-24,119.48,119.92,119.07,119.23,4472414,4472414,0.3,0.252,119.3857,"Oct 24, 17",0.06693512304250562
2017-10-25,119,119.44,118.145,118.51,3481665,3481665,-0.72,-0.604,118.6566,"Oct 25, 17",0.06049217002237141
2017-10-26,118.78,119,118.14,118.44,4092852,4092852,-0.07,-0.059,118.557,"Oct 26, 17",0.05986577181208052
2017-10-27,116.13,116.4,112.57,113.54,14534096,14534096,-4.9,-4.137,113.9881,"Oct 27, 17",0.01601789709172265
2017-10-30,113.17,115.1,112.841,114.39,7517830,7517830,0.85,0.749,114.4022,"Oct 30, 17",0.02362416107382551
2017-10-31,114.45,116.38,113.82,115.89,7154843,7154843,1.5,1.311,115.3569,"Oct 31, 17",0.037046979865771816
2017-11-01,116.3,116.97,115.35,115.9,5030255,5030255,0.01,0.009,116.091,"Nov 1, 17",0.03713646532438484
2017-11-02,116.21,116.47,114.705,115.33,4329604,4329604,-0.57,-0.492,115.2471,"Nov 2, 17",0.032035794183445175
2017-11-03,115.48,115.75,114.73,114.99,4101836,4101836,-0.34,-0.295,115.1384,"Nov 3, 17",0.02899328859060398
2017-11-06,115.37,117.155,114.99,117.04,5950279,5950279,2.05,1.783,116.4036,"Nov 6, 17",0.047337807606264035
2017-11-07,117.38,118,116.4757,117.24,5219523,5219523,0.2,0.171,117.0452,"Nov 7, 17",0.04912751677852344
2017-11-08,116.78,117.15,115.9,116.67,5092845,5092845,-0.57,-0.486,116.4811,"Nov 8, 17",0.04402684563758391
2017-11-09,115.9,117.5,115.62,117.24,5101638,5101638,0.57,0.489,116.8463,"Nov 9, 17",0.04912751677852344
2017-11-10,116.71,117.31,116.1,117.18,5156898,5156898,-0.06,-0.051,116.9241,"Nov 10, 17",0.0485906040268457
2017-11-13,117.22,117.765,116.68,117.23,4279222,4279222,0.05,0.043,117.3466,"Nov 13, 17",0.04903803131991055
2017-11-14,116.82,117.255,116.25,116.92,6996483,6996483,-0.31,-0.264,116.8914,"Nov 14, 17",0.046263982102908295
2017-11-15,116.21,117.2295,116.07,116.45,5372577,5372577,-0.47,-0.402,116.6587,"Nov 15, 17",0.04205816554809846
2017-11-16,115.25,115.82,114.38,114.57,5889331,5889331,-1.88,-1.614,114.7198,"Nov 16, 17",0.025234899328859
2017-11-17,114.67,114.99,113.9,114.71,4337473,4337473,0.14,0.122,114.6572,"Nov 17, 17",0.02648769574944066
2017-11-20,114.77,115.03,114.44,114.72,4634154,4634154,0.01,0.009,114.7935,"Nov 20, 17",0.02657718120805368
2017-11-21,115.14,115.86,114.92,115.17,4595958,4595958,0.45,0.392,115.4352,"Nov 21, 17",0.030604026845637598
2017-11-22,115.49,116.7798,115.32,115.91,3950984,3950984,0.74,0.643,116.1124,"Nov 22, 17",0.03722595078299773
2017-11-24,116.55,116.85,116.31,116.51,1744165,1744165,0.6,0.518,116.566,"Nov 24, 17",0.04259507829977633
2017-11-27,115.85,116.03,115.24,115.59,4490338,4490338,-0.92,-0.79,115.5813,"Nov 27, 17",0.03436241610738258
2017-11-28,115.92,116.81,115.74,116.45,4004654,4004654,0.86,0.744,116.4998,"Nov 28, 17",0.04205816554809846
2017-11-29,116.2,117.25,115.83,117.18,3660989,3660989,0.73,0.627,116.6552,"Nov 29, 17",0.0485906040268457
2017-11-30,117.26,119.15,117.23,118.99,7896558,7896558,1.81,1.545,118.6366,"Nov 30, 17",0.06478747203579414
2017-12-01,119.81,120.46,118.52,119.51,6832215,6832215,0.52,0.437,119.6595,"Dec 1, 17",0.06944071588366894
2017-12-04,119.81,122.3,119.37,120.84,7366372,7366372,1.33,1.113,121.2711,"Dec 4, 17",0.08134228187919466
2017-12-05,120.77,121.4,120.151,120.39,4380737,4380737,-0.45,-0.372,120.5581,"Dec 5, 17",0.07731543624161075
2017-12-06,120.3,120.88,119.52,119.61,4852532,4852532,-0.78,-0.648,119.8187,"Dec 6, 17",0.07033557046979866
2017-12-07,120,120.1,118.96,119.63,4908720,4908720,0.02,0.017,119.5502,"Dec 7, 17",0.07051454138702457
2017-12-08,120.01,120.2412,119.1,119.92,4122205,4122205,0.29,0.242,119.8457,"Dec 8, 17",0.07310961968680091
2017-12-11,120.29,121.11,120.12,120.42,5929728,5929728,0.5,0.417,120.4964,"Dec 11, 17",0.07758389261744968
2017-12-12,120.63,120.74,119.56,119.68,4300171,4300171,-0.74,-0.615,119.9256,"Dec 12, 17",0.07096196868008954
2017-12-13,119.43,120.17,118.68,119.93,4399835,4399835,0.25,0.209,119.6593,"Dec 13, 17",0.07319910514541393
2017-12-14,119.77,120.2802,119.5,119.53,3736920,3736920,-0.4,-0.334,119.7367,"Dec 14, 17",0.06961968680089486
2017-12-15,120.36,120.47,119.51,119.73,11226856,11226856,0.2,0.167,120.0312,"Dec 15, 17",0.0714093959731544
2017-12-18,120.12,121.29,119.62,119.7,4654119,4654119,-0.03,-0.025,120.1406,"Dec 18, 17",0.07114093959731546
2017-12-19,120.125,120.75,119.51,119.84,4599323,4599323,0.14,0.117,120.0152,"Dec 19, 17",0.07239373601789713
2017-12-20,120.48,121.3,119.65,120.89,6286656,6286656,1.05,0.876,120.7237,"Dec 20, 17",0.08178970917225951
2017-12-21,121.45,125.35,121.07,124.82,10109047,10109047,3.93,3.251,124.3019,"Dec 21, 17",0.11695749440715877
2017-12-22,124.78,125.65,124.5748,124.98,4735086,4735086,0.16,0.128,125.0827,"Dec 22, 17",0.11838926174496647
2017-12-26,125.23,126.14,125.0514,125.98,3348496,3348496,1,0.8,125.8717,"Dec 26, 17",0.127337807606264
2017-12-27,125.96,126.2,125.13,125.55,3452329,3452329,-0.43,-0.341,125.5217,"Dec 27, 17",0.12348993288590601
2017-12-28,125.69,125.89,125.29,125.58,2191821,2191821,0.03,0.024,125.6058,"Dec 28, 17",0.12375838926174496
2017-12-29,125.36,125.98,125.19,125.19,3829007,3829007,-0.39,-0.311,125.3801,"Dec 29, 17",0.12026845637583891
