date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-05,47.86,48.15,47.62,48.14,1297447,1297447,0.34,0.711,47.9535,"Jan 5, 18",0.24008243173621846
2018-01-08,48.51,48.5911,48.35,48.5,2835506,2835506,0.36,0.748,48.4653,"Jan 8, 18",0.2493560020607934
2018-01-09,48.8,49.18,48.65,48.84,2270935,2270935,0.34,0.701,48.9339,"Jan 9, 18",0.25811437403400317
2018-01-10,48.92,49.0562,48.7299,48.87,2263807,2263807,0.03,0.061,48.8263,"Jan 10, 18",0.25888717156105095
2018-01-11,49.33,49.81,49.26,49.67,4186479,4186479,0.8,1.637,49.6036,"Jan 11, 18",0.27949510561566204
2018-01-12,50.14,50.79,50.06,50.69,3852058,3852058,1.02,2.054,50.5745,"Jan 12, 18",0.30577022153529104
2018-01-16,49.85,50.29,49.08,49.21,4616994,4616994,-1.48,-2.92,49.5994,"Jan 16, 18",0.2676455435342607
2018-01-17,49.52,49.84,49.19,49.44,2968920,2968920,0.23,0.467,49.539,"Jan 17, 18",0.2735703245749613
2018-01-18,49.36,49.58,48.92,49.33,2166736,2166736,-0.11,-0.222,49.3057,"Jan 18, 18",0.27073673364245227
2018-01-19,49.67,49.91,49.51,49.65,1224825,1224825,0.32,0.649,49.6849,"Jan 19, 18",0.2789799072642967
2018-01-22,49.36,49.49,49.16,49.44,2086313,2086313,-0.21,-0.423,49.299,"Jan 22, 18",0.2735703245749613
2018-01-23,48.91,48.99,48.37,48.75,3096641,3096641,-0.69,-1.396,48.6284,"Jan 23, 18",0.25579598145285937
2018-01-24,49.52,49.78,49.2,49.66,2957732,2957732,0.91,1.867,49.533,"Jan 24, 18",0.2792375064399793
2018-01-25,50,50.16,48.85,48.91,2024081,2024081,-0.75,-1.51,49.5241,"Jan 25, 18",0.2599175682637815
2018-01-26,49.49,50.03,49.36,50,1711336,1711336,1.09,2.229,49.8062,"Jan 26, 18",0.2879958784131891
2018-01-29,50.26,50.28,49.38,49.48,2347036,2347036,-0.52,-1.04,49.7744,"Jan 29, 18",0.2746007212776918
2018-01-30,49.31,49.34,48.7509,48.91,2110958,2110958,-0.57,-1.152,49.0158,"Jan 30, 18",0.2599175682637815
2018-01-31,49.1,49.325,48.7,49.02,2142222,2142222,0.11,0.225,49.0013,"Jan 31, 18",0.26275115919629066
2018-02-01,48.76,49.375,48.73,49.31,2111909,2111909,0.29,0.592,49.2008,Feb 1,0.2702215352910871
2018-02-02,48.87,48.891,47.73,47.83,2318907,2318907,-1.48,-3.001,48.1488,Feb 2,0.2320968572900566
2018-02-05,47.89,48.52,46.3,46.47,2593507,2593507,-1.36,-2.843,47.5547,Feb 5,0.19706336939721789
2018-02-06,46.1,47.96,46.01,47.73,3652104,3652104,1.26,2.711,47.2235,Feb 6,0.2295208655332302
2018-02-07,46.84,47.24,46.195,46.4,2379362,2379362,-1.33,-2.787,46.6428,Feb 7,0.19526017516743943
2018-02-08,46.16,46.26,44.7301,44.76,3575771,3575771,-1.64,-3.534,45.4901,Feb 8,0.1530139103554868
2018-02-09,45.4,46,44.07,45.76,4471402,4471402,1,2.234,45.1044,Feb 9,0.17877382792375057
2018-02-12,45.98,46.92,45.97,46.8,2690011,2690011,1.04,2.273,46.5461,Feb 12,0.2055641421947449
2018-02-13,46.87,47.91,46.78,47.74,3723020,3723020,0.94,2.009,47.5686,Feb 13,0.22977846470891297
2018-02-14,47.09,49.65,47.02,49.28,6882740,6882740,1.54,3.226,48.7704,Feb 14,0.26944873776403916
2018-02-15,49.89,50.04,49.165,49.91,3254677,3254677,0.63,1.278,49.7195,Feb 15,0.2856774858320452
2018-02-16,49.25,49.57,48.32,48.69,4189329,4189329,-1.22,-2.444,48.8961,Feb 16,0.25425038639876346
2018-02-20,46.98,47.1,46.345,46.55,6799422,6799422,-2.14,-4.395,46.7314,Feb 20,0.19912416280267894
2018-02-21,46.61,47.42,46.28,46.47,4435981,4435981,-0.08,-0.172,46.7217,Feb 21,0.19706336939721789
2018-02-22,46.97,48.37,46.97,47.6,4890893,4890893,1.13,2.432,47.7389,Feb 22,0.22617207624935604
2018-02-23,47.91,48.3,47.76,48.3,1784119,1784119,0.7,1.471,48.0129,Feb 23,0.24420401854714058
2018-02-26,48.73,49.01,48.26,48.86,2387996,2387996,0.56,1.159,48.6991,Feb 26,0.2586295723853683
2018-02-27,48.52,48.52,47.51,47.79,2569671,2569671,-1.07,-2.19,47.8759,Feb 27,0.23106646058732608
2018-02-28,47.12,47.33,46.48,46.5,2512138,2512138,-1.29,-2.699,46.8463,Feb 28,0.19783616692426584
